player_id,player_name,position,team,projected_points,confidence,prev_season_points,prev_season_games,age,overall_rank,position_rank,tier,tier_label,starter_probability,original_projected_points,point_change,expected_games_played,injury_risk_score,age_multiplier,player_multiplier,games_adjustment,injury_risk_category
00-0038122,Desmond Ridder,QB,LV,13.249353001876816,High,281.1400035619736,15.0,26.0,922.0,55.0,4,Backup,0.0266666666666666,14.255632976702904,-1.0062799748260876,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0027973,Andy Dalton,QB,CAR,12.122898639684573,Medium,31.139999628067017,2.0,37.8,923.0,56.0,4,Backup,0.1599999999999999,13.666397670731946,-1.5434990310473733,15.08,1.92,1.6,1.0,0.8870588235294118,Medium Risk
00-0031800,Taylor Heinicke,QB,LAC,11.444810388936027,Medium,96.49999809265135,5.0,32.5,924.0,57.0,4,Backup,0.04,12.50397021927458,-1.0591598303385528,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0032950,Carson Wentz,QB,KC,10.512386639661196,Medium,42.61999988555908,1.0,32.7,925.0,58.0,4,Backup,0.016,11.48525532610799,-0.9728686864467946,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0032156,Trevor Siemian,QB,TEN,10.364049628602023,Medium,17.159999668598175,2.0,33.7,926.0,59.0,4,Backup,0.0499999999999999,11.323190468266992,-0.9591408396649683,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0033319,Nick Mullens,QB,MIN,10.1454892717222,High,105.73999786376952,5.0,30.5,927.0,60.0,4,Backup,0.0199999999999999,11.084403445968984,-0.9389141742467846,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0036384,Ben DiNucci,QB,NO,10.028276469800131,Low,,,28.8,928.0,61.0,4,Backup,0.12,10.789917720671028,-0.7616412508708965,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0033275,PJ Walker,QB,SEA,8.512534968516796,Medium,57.1399998664856,6.0,30.5,929.0,62.0,4,Backup,0.0199999999999999,9.300327407762566,-0.78779243924577,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0033662,Cooper Rush,QB,DAL,8.434225878101367,High,12.259999692440031,7.0,31.8,930.0,63.0,4,Backup,0.0099999999999999,9.214771203581185,-0.7805453254798174,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
00-0037327,Skylar Thompson,QB,MIA,8.300401394965485,High,53.55999994277954,8.0,28.2,931.0,64.0,4,Backup,0.0099999999999999,8.930811627494508,-0.6304102325290231,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0039923,J.J. McCarthy,QB,MIN,8.29471533416845,Low,,,22.6,932.0,65.0,4,Backup,0.0199999999999999,8.82416524911537,-0.5294499149469214,15.98,1.02,0.85,1.0,0.9400000000000001,Low Risk
00-0039482,Gavin Hardison,QB,MIA,7.613005312962279,Low,,,,933.0,66.0,4,Backup,0.0099999999999999,8.19120824812397,-0.5782029351616922,15.8,1.2,1.0,1.0,0.9294117647058824,Low Risk
00-0033869,Mitchell Trubisky,QB,BUF,7.526869553729912,Medium,80.6799988746643,5.0,31.0,934.0,67.0,4,Backup,0.016,8.223443599833452,-0.6965740461035397,15.56,1.44,1.2,1.0,0.9152941176470588,Low Risk
